logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano
rua ourem;303;apto 504 bloco 3;350000,00;San Martin;Recife;PE;2010;7096,65;68,82;0,00893;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-05;Bom;Apartamento;0,00;48208;-8.068794;-34.925833;2026
rua ourem;227;apto 504 bloco d - edf imperial;380000,00;San Martin;Recife;PE;2007;8606,88;88,16;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-07;Bom;Apartamento;0,00;48208;-8.068288;-34.925495;2026
rua ourem;227;apto 704 bloco b - edf dantas barreto;330000,00;San Martin;Recife;PE;2007;8606,88;88,16;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-26;Bom;Apartamento;261047,45;48208;-8.068288;-34.925495;2026
rua ourem;227;apto 602 bloco c - edf floriano peixoto;370000,00;San Martin;Recife;PE;2007;8606,88;88,16;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-21;Bom;Apartamento;0,00;48208;-8.068288;-34.925495;2026
rua ourem;227;apto 102 bloco b - edf dantas barreto;240000,00;San Martin;Recife;PE;2007;8606,88;88,16;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-02;Bom;Apartamento;0,00;48208;-8.068288;-34.925495;2026
rua ourem;227;apto 404 bloco e - edf palma;380000,00;San Martin;Recife;PE;2007;8606,88;88,16;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-08-05;Bom;Apartamento;0,00;48208;-8.068288;-34.925495;2026
rua ourem;175;apto 203 bloco 6 - edf jacobina;340000,00;San Martin;Recife;PE;2005;8539,63;88,98;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-04;Bom;Apartamento;0,00;48208;-8.067788;-34.925345;2026
rua ourem;175;apto 302 bloco 5 - edf futuro;365000,00;San Martin;Recife;PE;2005;8539,63;88,98;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-07;Bom;Apartamento;224880,13;48208;-8.067788;-34.925345;2026
rua ourem;61;apto 0501 bloco 04 - edf ouro preto;380000,00;San Martin;Recife;PE;2003;8970,21;88,16;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-20;Bom;Apartamento;220000,00;48208;-8.066741;-34.925106;2026
rua ourem;61;apto 0202 bloco 06 - edf ubaias;354000,00;San Martin;Recife;PE;2003;8970,21;88,16;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;254459,95;48208;-8.066741;-34.925106;2026
rua ourem;61;apto 0702 bloco 05-edf real do poco;340000,00;San Martin;Recife;PE;2003;8970,21;88,16;0,00595;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-28;Bom;Apartamento;204000,00;48208;-8.066741;-34.925106;2026
rua comendador jose vita;189;;320000,00;San Martin;Recife;PE;1969;96;99;1;Simples;Casa;RESIDENCIAL;2026-04-02;Bom;Casa;240000,00;36927;-8.06783;-34.926908;2026
rua itaporanga;337;;271000,00;San Martin;Recife;PE;1966;96;187,25;1;Simples;Casa;RESIDENCIAL;2026-01-27;Bom;Casa;0,00;31461;-8.068376;-34.928794;2026
rua mossoro;40;;650000,00;San Martin;Recife;PE;1982;204,81;255,71;1;Simples;Casa;RESIDENCIAL;2026-06-16;Bom;Casa;0,00;45276;-8.069315;-34.927809;2026
rua pedro melo;571;;170000,00;San Martin;Recife;PE;1982;128;67,23;1;Simples;Casa;COMERCIAL COM LIXO ORGANICO;2026-01-13;Bom;Casa;0,00;50318;-8.069579;-34.929949;2026
rua pedro melo;503;;240000,00;San Martin;Recife;PE;1961;0;68;1;Simples;Casa;RESIDENCIAL;2026-08-05;Bom;Casa;0,00;50318;-8.069095;-34.929811;2026
rua pedro melo;503;;240000,00;San Martin;Recife;PE;1961;0;68;1;Simples;Casa;RESIDENCIAL;2026-08-05;Bom;Casa;0,00;50318;-8.069095;-34.929811;2026
rua apulcro de assuncao;467;;250000,00;San Martin;Recife;PE;1982;0;92;1;Simples;Casa;RESIDENCIAL;2026-04-17;Bom;Casa;0,00;6670;-8.069464;-34.928681;2026
rua comendador jose vita;471;apto 0301 bloco c;150000,00;San Martin;Recife;PE;1982;4275,25;90,77;0,02381;Simples;Apartamento <= 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;0,00;36927;-8.070483;-34.92729;2026
rua visconde de porto seguro;606;;180000,00;San Martin;Recife;PE;1974;96;53,7;1;Simples;Casa;RESIDENCIAL;2026-04-13;Bom;Casa;0,00;52426;-8.069819;-34.932685;2026
rua comendador franco ferreira;734;;378457,25;San Martin;Recife;PE;1972;136;133,96;1;Simples;Casa;RESIDENCIAL;2026-06-10;Bom;Casa;0,00;25623;-8.07184;-34.928712;2026
rua dr jose ramos de vasconcelos;48;apto 1204 bloco a - capibaribe;236082,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-08;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 01 bloco a - capibaribe;233900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;119792,87;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 206 bloco a - capibaribe;222900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;173538,26;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 806 bloco a - capibaribe;240900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;121999,05;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 404 bloco b - marco zero;229900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;146448,32;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 507 bloco b - marco zero;233900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;159017,13;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 303 bloco c - aurora;226900,00;San Martin;Recife;PE;2026;2969,86;41,69;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;109555,18;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 606 bloco c - aurora;228900,00;San Martin;Recife;PE;2026;2969,86;41,69;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;123199,30;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 702 bloco c - aurora;235900,00;San Martin;Recife;PE;2026;2969,86;41,69;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;147695,84;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 704 bloco c - aurora;244900,00;San Martin;Recife;PE;2026;2969,86;43,06;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-31;Bom;Apartamento;121396,03;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 704 bloco c - aurora;243900,00;San Martin;Recife;PE;2026;2969,86;43,06;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;138250,81;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 701 bloco a - capibaribe;234900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-25;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 702 bloco a - capibaribe;237900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;173538,26;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 104 bloco b - marco zero;225900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 401 bloco b - marco zero;237900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 805 bloco b - marco zero;229900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 808 bloco c - aurora;230900,00;San Martin;Recife;PE;2026;2969,86;43,06;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 04 bloco a - capibaribe;235900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;118685,81;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 07 bloco a - capibaribe;224900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;122228,81;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 08 bloco a - capibaribe;231900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;121350,65;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 102 bloco a - capibaribe;234900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-08;Bom;Apartamento;172745,34;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 108 bloco a - capibaribe;224900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;156743,34;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 201 bloco a - capibaribe;221880,90;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-22;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 203 bloco a - capibaribe;224900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;138158,66;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 204 bloco a - capibaribe;228900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 207 bloco a - capibaribe;232900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;115955,85;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 208 bloco a - capibaribe;224900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;146605,97;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 301 bloco a - capibaribe;240090,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 302 bloco a - capibaribe;238900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;167071,80;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 303 bloco a - capibaribe;238900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;124023,35;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 305 bloco a - capibaribe;228900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;110642,77;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 308 bloco a - capibaribe;228900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;163565,48;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 401 bloco a - capibaribe;240900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;127907,59;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 402 bloco a - capibaribe;238900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;173538,26;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 403 bloco a - capibaribe;239900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-08;Bom;Apartamento;173538,26;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 404 bloco a - capibaribe;242900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 405 bloco a - capibaribe;238900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;125880,66;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 406 bloco a - capibaribe;226900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-25;Bom;Apartamento;173538,26;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 408 bloco a - capibaribe;226900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-18;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 501 bloco a - capibaribe;221880,90;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;99033,53;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 503 bloco a - capibaribe;230900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;173538,26;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 504 bloco a - capibaribe;232900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;158866,08;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 505 bloco a - capibaribe;228900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;102326,09;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 508 bloco a - capibaribe;238900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;152583,59;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 508 bloco a - capibaribe;238900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;152583,59;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 603 bloco a - capibaribe;216922,83;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;115585,79;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 604 bloco a - capibaribe;221880,90;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 606 bloco a - capibaribe;235900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;144849,70;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 608 bloco a - capibaribe;242900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;148310,26;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 704 bloco a - capibaribe;236900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 705 bloco a - capibaribe;242900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;153435,19;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 706 bloco a - capibaribe;240900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;128579,47;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 707 bloco a - capibaribe;240900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;161717,86;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 708 bloco a - capibaribe;221880,90;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;156773,07;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 805 bloco a - capibaribe;229900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 807 bloco a - capibaribe;240900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;128887,45;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 1004 bloco a - capibaribe;250900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-01;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 1201 bloco a - capibaribe;248900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;162808,61;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 01 bloco b - marco zero;230900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-18;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 02 bloco b - marco zero;218900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;152137,80;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 03 bloco b - marco zero;228900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;114088,11;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 05 bloco b - marco zero;221880,90;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-21;Bom;Apartamento;98226,06;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 06 bloco b - marco zero;216900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;140547,54;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 106 bloco b - marco zero;219900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;126098,55;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 108 bloco b - marco zero;231900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;107592,92;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 201 bloco b - marco zero;233900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;112968,33;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 203 bloco b - marco zero;216922,83;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-08;Bom;Apartamento;173538,00;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 205 bloco b - marco zero;221900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 208 bloco b - marco zero;221900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;170167,64;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 301 bloco b - marco zero;228900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 302 bloco b - marco zero;225900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;140547,54;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 303 bloco b - marco zero;225900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;165356,40;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 305 bloco b - marco zero;225900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 407 bloco b - marco zero;223900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;125436,17;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 408 bloco b - marco zero;225900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;138134,57;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 501 bloco b - marco zero;225900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-29;Bom;Apartamento;133327,02;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 502 bloco b - marco zero;235900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-08;Bom;Apartamento;167891,39;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 503 bloco b - marco zero;225900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-19;Bom;Apartamento;173538,26;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 601 bloco b - marco zero;231900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 602 bloco b - marco zero;229900,00;San Martin;Recife;PE;2026;2969,86;41,7;0,00319;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;171101,04;36552;;;2026
rua dr jose ramos de vasconcelos;48;apto 604 bloco b - marco zero;233900,00;San Martin;Recife;PE;2026;2969,86;43,07;0,0033;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-26;Bom;Apartamento;177504,72;36552;;;2026
